ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Meta: woodmart_sguide_select,Meta: woodmart_total_stock_quantity,Meta: _product_360_image_gallery,Meta: additional_information,Meta: _additional_information,Meta: slide_template,Meta: rs_page_bg_color,Meta: _woodmart_whb_header,Meta: _woodmart_main_layout,Meta: _woodmart_sidebar_width,Meta: _woodmart_custom_sidebar,Meta: _woodmart_product_design,Meta: _woodmart_single_product_style,Meta: _woodmart_thums_position,Meta: _woodmart_product-background,Meta: _woodmart_extra_content,Meta: _woodmart_extra_position,Meta: _woodmart_product_custom_tab_title,Meta: _woodmart_product_custom_tab_content,Meta: _woodmart_swatches_attribute,Meta: _woodmart_product_video,Meta: _woodmart_product_hashtag,Meta: _wpb_vc_js_status,Meta: _custom_avi,Meta: variation_title,Meta: _oembed_ce73ee0700c811af4d36d3f51d04b2d6,Meta: _oembed_time_ce73ee0700c811af4d36d3f51d04b2d6,Meta: _oembed_a8e66b5a09f9fc4ffd30d162df564537,Meta: _oembed_time_a8e66b5a09f9fc4ffd30d162df564537,Meta: _oembed_2946ab277bf346d6921be83c6f43df2e,Meta: _oembed_time_2946ab277bf346d6921be83c6f43df2e,Meta: _oembed_d5200fee81c86efebf561929a0eecd13,Meta: _oembed_time_d5200fee81c86efebf561929a0eecd13,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 4 name,Attribute 4 value(s),Attribute 4 visible,Attribute 4 global,Attribute 2 default,Attribute 3 default,Meta: _woodmart_new_label_date,Attribute 1 default,Attribute 4 default,Attribute 5 name,Attribute 5 value(s),Attribute 5 visible,Attribute 5 global
4555,variation,S5G/B,"Glass-look OPAL LED Press Push Button Switch 10A - Black, 5 gang",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,77,,,,"https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A5554.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A5556.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A5559.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A5560.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A5561.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A5579.jpg",,,S1G,,,,,,9,Color,Black,,1,Gang,5 gang,,1,,,,,,,,,,,,,,,,,,,,,,,,"3,66,93,67,03,66,53,66,00,000","Glass-look OPAL LED Press Push Button Switch 10A - Black, 5 gang",,,,,,,,,,,,,,,,,,,,,,,,,
4556,variation,S5G,"Glass-look OPAL LED Press Push Button Switch 10A - White, 5 gang",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,77,,,,"https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A5541.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A5543.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A5544.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A5545.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A5548.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A5549.jpg",,,S1G,,,,,,10,Color,White,,1,Gang,5 gang,,1,,,,,,,,,,,,,,,,,,,,,,,,"3,66,43,65,93,66,03,66,00,000","Glass-look OPAL LED Press Push Button Switch 10A - White, 5 gang",,,,,,,,,,,,,,,,,,,,,,,,,
4557,variation,S6G/B,"Glass-look OPAL LED Press Push Button Switch 10A - Black, 6 gang",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,85,,,,"https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A5574.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A5577.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A5579.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A5582.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A5583.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A5585.jpg",,,S1G,,,,,,11,Color,Black,,1,Gang,6 gang,,1,,,,,,,,,,,,,,,,,,,,,,,,"3,67,93,66,73,68,13,68,00,000","Glass-look OPAL LED Press Push Button Switch 10A - Black, 6 gang",,,,,,,,,,,,,,,,,,,,,,,,,
4558,variation,S6G,"Glass-look OPAL LED Press Push Button Switch 10A - White, 6 gang",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,85,,,,"https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A5568.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A5569.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A5570.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A5571.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A5572.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A5573.jpg",,,S1G,,,,,,12,Color,White,,1,Gang,6 gang,,1,,,,,,,,,,,,,,,,,,,,,,,,"3,67,53,67,63,67,13,67,00,000","Glass-look OPAL LED Press Push Button Switch 10A - White, 6 gang",,,,,,,,,,,,,,,,,,,,,,,,,
4559,variation,,Glass-look OPAL Architrave Switch with LED Press Push Button 1 Gang - White,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,31,,,,"https://www.sparkymall.com.au/wp-content/uploads/2020/12/1RTVE1270.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/12/IYIU1573.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/12/PQTT5680.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/12/REBJ0657.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/12/TRFW2558.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/12/XZVP7633.jpg",,,AS1G,,,,,,0,Color,White,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8167,8168,8169,8170,8171",Glass-look OPAL Architrave Switch with LED Press Push Button 1 Gang - White,,,,,,,,,,,,,,,,,,,,,,,,,
4560,variation,AS1G/B,Glass-look OPAL Architrave Switch with LED Press Push Button 1 Gang - Black,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,31,,,,"https://www.sparkymall.com.au/wp-content/uploads/2020/12/AEDC2431.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/12/AUZL5271.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/12/JLVE6294.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/12/NDKP0134.jpg",,,AS1G,,,,,,0,Color,Black,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,"817,381,748,175",Glass-look OPAL Architrave Switch with LED Press Push Button 1 Gang - Black,,,,,,,,,,,,,,,,,,,,,,,,,
4561,variation,T1G/B,"Glass-look Switch Body Plate - Black, 1 gang",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,25,,,,"https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A5595.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A5598.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A5600.jpg",,,T1G,,,,,,2,Color,Black,,1,Gang,1 gang,,1,,,,,,,,,,,,,,,,,,,,,,,,"3,68,93,686","Glass-look Switch Body Plate - Black, 1 gang",,,,,,,,,,,,,,,,,,,,,,,,,
4562,variation,,"Glass-look Switch Body Plate - White, 1 gang",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,25,,,,"https://www.sparkymall.com.au/wp-content/uploads/2020/02/T1G_Opal_BodyCover.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A5589.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A5591.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A5593.jpg",,,T1G,,,,,,3,Color,White,,1,Gang,1 gang,,1,,,,,,,,,,,,,,,,,,,,,,,,"3,68,43,68,53,683","Glass-look Switch Body Plate - White, 1 gang",,,,,,,,,,,,,,,,,,,,,,,,,
4563,variation,T2G/B,"Glass-look Switch Body Plate - Black, 2 gang",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,25,,,,"https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A5611.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A5612.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A5614.jpg",,,T1G,,,,,,4,Color,Black,,1,Gang,2 gang,,1,,,,,,,,,,,,,,,,,,,,,,,,"3,69,53,693","Glass-look Switch Body Plate - Black, 2 gang",,,,,,,,,,,,,,,,,,,,,,,,,
4564,variation,T2G,"Glass-look Switch Body Plate - White, 2 gang",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,25,,,,"https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A5603.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A5605.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A5606.jpg",,,T1G,,,,,,5,Color,White,,1,Gang,2 gang,,1,,,,,,,,,,,,,,,,,,,,,,,,"3,69,03,691","Glass-look Switch Body Plate - White, 2 gang",,,,,,,,,,,,,,,,,,,,,,,,,
4565,variation,T3G/B,"Glass-look Switch Body Plate - Black, 3 gang",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,25,,,,"https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A5626.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A5629.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A5630.jpg",,,T1G,,,,,,6,Color,Black,,1,Gang,3 gang,,1,,,,,,,,,,,,,,,,,,,,,,,,"3,70,23,700","Glass-look Switch Body Plate - Black, 3 gang",,,,,,,,,,,,,,,,,,,,,,,,,
4566,variation,T3G,"Glass-look Switch Body Plate - White, 3 gang",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,25,,,,"https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A5621.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A5622.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A5623.jpg",,,T1G,,,,,,1,Color,White,,1,Gang,3 gang,,1,,,,,,,,,,,,,,,,,,,,,,,,"3,69,63,697","Glass-look Switch Body Plate - White, 3 gang",,,,,,,,,,,,,,,,,,,,,,,,,
4567,variation,T4G/B,"Glass-look Switch Body Plate - Black, 4 gang",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,25,,,,"https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A5639.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A5640.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A5642.jpg",,,T1G,,,,,,7,Color,Black,,1,Gang,4 gang,,1,,,,,,,,,,,,,,,,,,,,,,,,"3,70,63,707","Glass-look Switch Body Plate - Black, 4 gang",,,,,,,,,,,,,,,,,,,,,,,,,
4568,variation,T4G,"Glass-look Switch Body Plate - White, 4 gang",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,25,,,,"https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A5633.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A5635.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A5636.jpg",,,T1G,,,,,,8,Color,White,,1,Gang,4 gang,,1,,,,,,,,,,,,,,,,,,,,,,,,"3,70,33,704","Glass-look Switch Body Plate - White, 4 gang",,,,,,,,,,,,,,,,,,,,,,,,,
4570,variable,FP3,Flex and Plug 3 Pin 3 Core Tinned End,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,Plug &amp; Socket > Extension Lead,,,"https://www.sparkymall.com.au/wp-content/uploads/2020/12/1OWKO6101.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/12/WICI1447.png",,,,,,,,,0,Amp,10A,1,1,Color,"Black, Orange",1,1,none,,,"<table class=""woocommerce-product-attributes shop_attributes""><tbody><tr><th>Brand </th><td>Transco</td></tr><tr><th>Category</th><td>Leads</td></tr><tr><th>Name</th><td>Three pin three core flex and plug </td></tr><tr><th>Model</th><td>FP3, FP3H</td></tr><tr><th>Power current</th><td>A.C.</td></tr><tr><th>Rating</th><td>10A</td></tr><tr><th>Volt</th><td>250V</td></tr><tr><th>Plug re-wirable</th><td>No</td></tr><tr><th>Color</th><td>FP3 - Black, FP3H - Orange</td></tr><tr><th>Pin</th><td>3 Flat pin</td></tr><tr><th>Core standard</th><td>FP3 - V-75 3G0.75, FP3H - V-75 3G1.0mm2 0.6/1KV</td></tr><tr><th>Core length</th><td>FP3 - 1 metre, FP3H - 2 metres</td></tr></tbody></table>",field_5e563c3884579,,,none,default,default,none,inherit,inherit,inherit,,0,after,,,,,,FALSE,,,,,,,,,,,,,,,,,,,Black,,,,,,,,
4571,variable,PB4,Powerboard with Circuit Overload Protection 1 Metre Lead 10A,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,Plug &amp; Socket > Powerboard,,,"https://www.sparkymall.com.au/wp-content/uploads/2020/02/PB4_V.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/12/2EIIM1003.jpg",,,,,,,,,0,Amp,10A,1,1,Color,White,1,1,none,,,"<table class=""woocommerce-product-attributes shop_attributes""><tbody><tr><th>Brand </th><td>Transco</td></tr><tr><th>Category</th><td>Leads</td></tr><tr><th>Name</th><td>Power board 4/6 outlets</td></tr><tr><th>Model</th><td>PB4, PB6</td></tr><tr><th>Expansion outlets</th><td>PB4 - 4 outlets, PB6 - 6 outlets</td></tr><tr><th>Power current</th><td>A.C.</td></tr><tr><th>Rating</th><td>10A</td></tr><tr><th>Volt</th><td>250V</td></tr><tr><th>Surge protection</th><td>No</td></tr><tr><th>Color</th><td>White</td></tr><tr><th>Lead</th><td>1m</td></tr></tbody></table>",field_5e563c3884579,,,none,default,default,none,inherit,inherit,inherit,,0,after,,,,,,FALSE,,,,,,,,,,,Outlet,"6, 4",1,1,,,,,,4,,,,,,,
4572,variable,PB4SP,Powerboard with Surge Circuit Overload Protection Neon Switch 1 Metre Lead 10A,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,Plug &amp; Socket > Powerboard,,,"https://www.sparkymall.com.au/wp-content/uploads/2020/02/PB4SP_V.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/12/2SGOI0736.jpg",,,,,,,,,0,Amp,10A,1,1,Color,White,1,1,none,,,"<table class=""woocommerce-product-attributes shop_attributes""><tbody><tr><th>Brand </th><td>Transco</td></tr><tr><th>Category</th><td>Leads</td></tr><tr><th>Name</th><td>Power board 4/6 outlets with surge protection</td></tr><tr><th>Model</th><td>PB4SP, PB6SP</td></tr><tr><th>Expansion outlets</th><td>PB4 - 4 outlets, PB6 - 6 outlets</td></tr><tr><th>Power current</th><td>A.C.</td></tr><tr><th>Rating</th><td>10A</td></tr><tr><th>Volt</th><td>250V</td></tr><tr><th>Surge protection</th><td>Yes. TYPE 3, Uoc 3KV, Up 1KV</td></tr><tr><th>Color</th><td>White</td></tr><tr><th>Lead</th><td>1m</td></tr></tbody></table>",field_5e563c3884579,,,none,default,default,none,inherit,inherit,inherit,,0,after,,,,,,FALSE,,,"<iframe title=""Transco Slim Line Outlet and Switch"" width=""500"" height=""281"" src=""https://www.youtube.com/embed/tTi622xm0bE?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>",1608782574,"<iframe title=""Transco Edgeless Glass Look Outlet and Switch"" width=""500"" height=""281"" src=""https://www.youtube.com/embed/AZh5tSCq1NU?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>",1608782575,"<iframe title=""Transco IP65 Weatherproof Outlet"" width=""500"" height=""281"" src=""https://www.youtube.com/embed/CG2JakfdGl4?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>",1608782578,"<iframe title=""Transco Fast Connect Socket TransFast"" width=""500"" height=""281"" src=""https://www.youtube.com/embed/EEsRvKLjw38?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>",1608782580,Outlet,"6, 4",1,1,,,,,,4,,,,,,,
4573,variable,EP,Extension Plug 3 Pin Rewirable Ferrule Terminal for All Size Cable,1,1,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,Plug &amp; Socket > Extension Plug,,,"https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A1983.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A19781.jpg",,,,,,,,,0,Amp,"10A, 15A, 20A, 35A",1,1,Color,Clear,1,1,none,,,"<table class=""woocommerce-product-attributes shop_attributes""><tbody><tr><th>Brand </th><td>Transco</td></tr><tr><th>Category</th><td>Socket and plug</td></tr><tr><th>Name</th><td>three pin rewire-able plug top</td></tr><tr><th>Model</th><td>EP, EP15</td></tr><tr><th>Power current</th><td>A.C.</td></tr><tr><th>Rating</th><td>10A, 15A</td></tr><tr><th>Volt</th><td>240V</td></tr><tr><th>Color</th><td>Clear, white, black</td></tr><tr><th>Pin</th><td>3 pins (1xactive, neutral, earth)</td></tr><tr><th>Earth pin</th><td>Flat</td></tr><tr><th>Cable accomodated</th><td>1mm x 3</td></tr><tr><th>Assembly arrangement</th><td>Unassembled</td></tr><tr><th>Wiring </th><td>Rewirable</td></tr><tr><th>Connector</th><td>Screwing copper ferrule</td></tr></tbody></table><div class=""ai_imgs""><div class=""ai_img""><img src=""https://www.sparkymall.com.au/wp-content/uploads/import/01584336759.jpg"" /></div></div>",field_5e563c3884579,,,none,default,default,none,inherit,inherit,inherit,,0,after,,,,,,FALSE,,,"<iframe title=""Transco Slim Line Outlet and Switch"" width=""500"" height=""281"" src=""https://www.youtube.com/embed/tTi622xm0bE?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>",1608718358,"<iframe title=""Transco Edgeless Glass Look Outlet and Switch"" width=""500"" height=""281"" src=""https://www.youtube.com/embed/AZh5tSCq1NU?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>",1608718358,"<iframe title=""Transco IP65 Weatherproof Outlet"" width=""500"" height=""281"" src=""https://www.youtube.com/embed/CG2JakfdGl4?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>",1608718359,"<iframe title=""Transco Fast Connect Socket TransFast"" width=""500"" height=""281"" src=""https://www.youtube.com/embed/EEsRvKLjw38?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>",1608718359,,,,,,,,,,,,10A,,,,,
4574,variable,ES,Rewirable Extension Socket Rewirable,1,1,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,Plug &amp; Socket > Extension Socket,,,"https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A1928.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A1942.jpg",,,,,,,,,0,Amp,"10A, 15A, 20A, 35A",1,1,Color,White,1,1,none,,,"<table class=""woocommerce-product-attributes shop_attributes""><tbody><tr><th>Brand </th><td>Transco</td></tr><tr><th>Category</th><td>Socket and plug</td></tr><tr><th>Name</th><td>three pin rewire-able socket</td></tr><tr><th>Model</th><td>ES, ES15</td></tr><tr><th>Power current</th><td>A.C.</td></tr><tr><th>Rating</th><td>10A, 15A</td></tr><tr><th>Volt</th><td>240V</td></tr><tr><th>Color</th><td>Clear, white, black</td></tr><tr><th>Pin</th><td>3 pins (1xactive, neutral, earth)</td></tr><tr><th>Earth pin</th><td>Flat</td></tr><tr><th>Cable accomodated</th><td>1mm x 3</td></tr><tr><th>Wiring </th><td>Rewirable</td></tr><tr><th>Connector</th><td>Screwing copper ferrule</td></tr></tbody></table><div class=""ai_imgs""><div class=""ai_img""><img src=""https://www.sparkymall.com.au/wp-content/uploads/import/01594026619.jpeg"" /></div></div>",field_5e563c3884579,,,none,default,default,none,inherit,inherit,inherit,,none,after,,,,,,FALSE,,,"<iframe title=""Transco Slim Line Outlet and Switch"" width=""500"" height=""281"" src=""https://www.youtube.com/embed/tTi622xm0bE?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>",1608782574,"<iframe title=""Transco Edgeless Glass Look Outlet and Switch"" width=""500"" height=""281"" src=""https://www.youtube.com/embed/AZh5tSCq1NU?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>",1608782575,"<iframe title=""Transco IP65 Weatherproof Outlet"" width=""500"" height=""281"" src=""https://www.youtube.com/embed/CG2JakfdGl4?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>",1608782576,"<iframe title=""Transco Fast Connect Socket TransFast"" width=""500"" height=""281"" src=""https://www.youtube.com/embed/EEsRvKLjw38?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>",1608782578,,,,,,,,,,,,10A,,,,,
4575,variable,S1LL,Switch Euro Large Dolly Rocker Prestige Style Large Format 10A,1,1,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,Outlet &amp; Switch > Large Dolly,,,"https://www.sparkymall.com.au/wp-content/uploads/2020/02/S1LL_Euro_S1LL-S4LL.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A5092.jpg",,,,,,,,,0,Amp,10A,1,1,Color,White,1,1,none,,,"<table class=""woocommerce-product-attributes shop_attributes""><tbody><tr><th>Brand </th><td>Transco</td></tr><tr><th>Category</th><td>Euro Series</td></tr><tr><th>Name</th><td>Large dolly large format switch 1-4 gang</td></tr><tr><th>Model</th><td>S1LL, S2LL, S3LL, S4LL</td></tr><tr><th>Power current</th><td>a.c.</td></tr><tr><th>Power phase</th><td>Single </td></tr><tr><th>Rating</th><td>10A</td></tr><tr><th>Volt</th><td>240V</td></tr><tr><th>Structure</th><td>Moulded top cover and under body</td></tr><tr><th>Material of cover/body</th><td>Impact-resistant polycarbonate</td></tr><tr><th>Color</th><td>Electrical white</td></tr><tr><th>Number of switch pole</th><td>Single</td></tr><tr><th>Number of socket gang</th><td>1, 2, 3, 4</td></tr><tr><th>Cable accomodated</th><td>2.5mm x4</td></tr><tr><th>Size</th><td>W116mmxL116mmxD20mm</td></tr><tr><th>Fixing centres</th><td>84mm</td></tr><tr><th>Flush mount fitting</th><td>Fits Euro series bracket only</td></tr><tr><th>Made in accordance with </th><td>AS/NZS3100, AS/NZS3112 and AS/NZS3133</td></tr><tr><th>Schematic wiring diagram</th><td></td></tr></tbody></table><div class=""ai_imgs""><div class=""ai_img""><img src=""https://www.sparkymall.com.au/wp-content/uploads/import/01583903500.png"" /></div><div class=""ai_img""><img src=""https://www.sparkymall.com.au/wp-content/uploads/import/11583903500.png"" /></div><div class=""ai_img""><img src=""https://www.sparkymall.com.au/wp-content/uploads/import/21583903500.png"" /></div><div class=""ai_img""><img src=""https://www.sparkymall.com.au/wp-content/uploads/import/31583903500.png"" /></div><div class=""ai_img""><img src=""https://www.sparkymall.com.au/wp-content/uploads/import/41583903500.png"" /></div></div>",field_5e563c3884579,,,none,default,default,none,inherit,inherit,inherit,,0,after,,,,,,FALSE,,,,,,,,,,,Gang,"1 gang, 2 gang, 3 gang, 4 gang",1,1,Brand,Large Dolly,1,1,,1 gang,,,,,,,
4576,variable,SML10,Switch Mechanism Euro Large Dolly Rocker,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,Outlet &amp; Switch > Large Dolly,,,"https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A5158.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A5163.jpg",,,,,,,,,0,Amp,"10A, 32A",1,1,Color,White,1,1,none,,,"<table class=""woocommerce-product-attributes shop_attributes""><tbody><tr><th>Brand </th><td>Transco</td></tr><tr><th>Category</th><td>Euro Series</td></tr><tr><th>Name</th><td>Large dolly switch mech</td></tr><tr><th>Model</th><td>SML</td></tr><tr><th>Power current</th><td>a.c.</td></tr><tr><th>Rating</th><td>10A, 20A, 32A</td></tr><tr><th>Volt</th><td>240V</td></tr><tr><th>Frequency range</th><td>50Hz</td></tr><tr><th>Color</th><td>Electrical white</td></tr><tr><th>Number of Poles</th><td>1</td></tr><tr><th>Wiring system</th><td>Two-way switch</td></tr><tr><th>Method of operation</th><td>Rocker</td></tr><tr><th>Connector</th><td>Screwing copper ferrule</td></tr><tr><th>Cable accomodated</th><td>2.5mm x 4</td></tr><tr><th>Assembly arrangement</th><td>Basic element</td></tr></tbody></table><div class=""ai_imgs""><div class=""ai_img""><img src=""https://www.sparkymall.com.au/wp-content/uploads/import/01583903876.png"" /></div><div class=""ai_img""><img src=""https://www.sparkymall.com.au/wp-content/uploads/import/11583903877.png"" /></div></div>",field_5e563c3884579,,,none,default,default,none,inherit,inherit,inherit,,0,after,,,,,,FALSE,,,"<iframe title=""Transco Slim Line Outlet and Switch"" width=""500"" height=""281"" src=""https://www.youtube.com/embed/tTi622xm0bE?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>",1608706203,"<iframe title=""Transco Edgeless Glass Look Outlet and Switch"" width=""500"" height=""281"" src=""https://www.youtube.com/embed/AZh5tSCq1NU?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>",1608706204,"<iframe title=""Transco IP65 Weatherproof Outlet"" width=""500"" height=""281"" src=""https://www.youtube.com/embed/CG2JakfdGl4?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>",1608706204,"<iframe title=""Transco Fast Connect Socket TransFast"" width=""500"" height=""281"" src=""https://www.youtube.com/embed/EEsRvKLjw38?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>",1608706205,Brand,Large Dolly,1,1,,,,,,,,10A,,,,,
